MSI_V11L12-038_D1_pixel_317,1,8744.405539001307,39990.92178926245,8744.405539001307,39990.92178926245
MSI_V11L12-038_D1_pixel_318,1,8729.511745825073,39410.12599080331,8729.511745825073,39410.12599080331
MSI_V11L12-038_D1_pixel_319,1,8714.617952648832,38829.33019234417,8714.617952648832,38829.33019234417
MSI_V11L12-038_D1_pixel_320,1,8699.724159472595,38248.53439388504,8699.724159472595,38248.53439388504
MSI_V11L12-038_D1_pixel_321,1,8684.830366296359,37667.73859542591,8684.830366296359,37667.73859542591
MSI_V11L12-038_D1_pixel_322,1,8669.936573120118,37086.942796966774,8669.936573120118,37086.942796966774
MSI_V11L12-038_D1_pixel_323,1,8655.042779943882,36506.14699850764,8655.042779943882,36506.14699850764
MSI_V11L12-038_D1_pixel_324,1,8640.148986767645,35925.351200048506,8640.148986767645,35925.351200048506
MSI_V11L12-038_D1_pixel_325,1,8625.255193591403,35344.55540158937,8625.255193591403,35344.55540158937
MSI_V11L12-038_D1_pixel_326,1,8610.361400415168,34763.75960313024,8610.361400415168,34763.75960313024
MSI_V11L12-038_D1_pixel_327,1,8595.467607238932,34182.9638046711,8595.467607238932,34182.9638046711
MSI_V11L12-038_D1_pixel_328,1,8580.573814062689,33602.16800621197,8580.573814062689,33602.16800621197
MSI_V11L12-038_D1_pixel_329,1,8565.680020886453,33021.37220775283,8565.680020886453,33021.37220775283
MSI_V11L12-038_D1_pixel_330,1,8550.786227710212,32440.57640929369,8550.786227710212,32440.57640929369
MSI_V11L12-038_D1_pixel_331,1,8535.892434533975,31859.780610834558,8535.892434533975,31859.780610834558
MSI_V11L12-038_D1_pixel_332,1,8520.998641357739,31278.98481237542,8520.998641357739,31278.98481237542
MSI_V11L12-038_D1_pixel_333,1,8506.104848181498,30698.189013916286,8506.104848181498,30698.189013916286
MSI_V11L12-038_D1_pixel_379,1,9499.88232664849,47532.288446975086,9499.88232664849,47532.288446975086
MSI_V11L12-038_D1_pixel_380,1,9484.988533472253,46951.49264851595,9484.988533472253,46951.49264851595
MSI_V11L12-038_D1_pixel_381,1,9470.094740296012,46370.69685005682,9470.094740296012,46370.69685005682
MSI_V11L12-038_D1_pixel_382,1,9455.200947119776,45789.901051597684,9455.200947119776,45789.901051597684
MSI_V11L12-038_D1_pixel_383,1,9440.307153943539,45209.10525313855,9440.307153943539,45209.10525313855
MSI_V11L12-038_D1_pixel_384,1,9425.413360767297,44628.30945467942,9425.413360767297,44628.30945467942
MSI_V11L12-038_D1_pixel_385,1,9410.519567591062,44047.51365622028,9410.519567591062,44047.51365622028
MSI_V11L12-038_D1_pixel_386,1,9395.625774414826,43466.71785776115,9395.625774414826,43466.71785776115
MSI_V11L12-038_D1_pixel_387,1,9380.731981238583,42885.922059302015,9380.731981238583,42885.922059302015
MSI_V11L12-038_D1_pixel_388,1,9365.838188062347,42305.12626084288,9365.838188062347,42305.12626084288
MSI_V11L12-038_D1_pixel_389,1,9350.944394886112,41724.33046238375,9350.944394886112,41724.33046238375
MSI_V11L12-038_D1_pixel_390,1,9336.05060170987,41143.534663924605,9336.05060170987,41143.534663924605
MSI_V11L12-038_D1_pixel_391,1,9321.156808533633,40562.73886546547,9321.156808533633,40562.73886546547
MSI_V11L12-038_D1_pixel_392,1,9306.263015357392,39981.94306700634,9306.263015357392,39981.94306700634
MSI_V11L12-038_D1_pixel_393,1,9291.369222181158,39401.1472685472,9291.369222181158,39401.1472685472
MSI_V11L12-038_D1_pixel_394,1,9276.47542900492,38820.35147008806,9276.47542900492,38820.35147008806
MSI_V11L12-038_D1_pixel_395,1,9261.581635828677,38239.55567162893,9261.581635828677,38239.55567162893
MSI_V11L12-038_D1_pixel_396,1,9246.687842652442,37658.759873169794,9246.687842652442,37658.759873169794
MSI_V11L12-038_D1_pixel_397,1,9231.794049476206,37077.96407471066,9231.794049476206,37077.96407471066
MSI_V11L12-038_D1_pixel_398,1,9216.900256299965,36497.16827625153,9216.900256299965,36497.16827625153
MSI_V11L12-038_D1_pixel_399,1,9202.006463123727,35916.37247779239,9202.006463123727,35916.37247779239
MSI_V11L12-038_D1_pixel_400,1,9187.112669947492,35335.57667933326,9187.112669947492,35335.57667933326
MSI_V11L12-038_D1_pixel_401,1,9172.21887677125,34754.780880874125,9172.21887677125,34754.780880874125
MSI_V11L12-038_D1_pixel_402,1,9157.325083595013,34173.98508241499,9157.325083595013,34173.98508241499
MSI_V11L12-038_D1_pixel_403,1,9142.431290418772,33593.18928395586,9142.431290418772,33593.18928395586
MSI_V11L12-038_D1_pixel_404,1,9127.537497242536,33012.393485496716,9127.537497242536,33012.393485496716
MSI_V11L12-038_D1_pixel_405,1,9112.6437040663,32431.597687037574,9112.6437040663,32431.597687037574
MSI_V11L12-038_D1_pixel_406,1,9097.749910890057,31850.801888578444,9097.749910890057,31850.801888578444
MSI_V11L12-038_D1_pixel_407,1,9082.856117713822,31270.00609011931,9082.856117713822,31270.00609011931
MSI_V11L12-038_D1_pixel_408,1,9067.962324537586,30689.210291660176,9067.962324537586,30689.210291660176
MSI_V11L12-038_D1_pixel_409,1,9053.068531361345,30108.414493201042,9053.068531361345,30108.414493201042
MSI_V11L12-038_D1_pixel_453,1,10076.633596180814,48104.105523178114,10076.633596180814,48104.105523178114
MSI_V11L12-038_D1_pixel_454,1,10061.739803004572,47523.30972471898,10061.739803004572,47523.30972471898
MSI_V11L12-038_D1_pixel_455,1,10046.846009828334,46942.513926259846,10046.846009828334,46942.513926259846
MSI_V11L12-038_D1_pixel_456,1,10031.9522166521,46361.71812780071,10031.9522166521,46361.71812780071
MSI_V11L12-038_D1_pixel_457,1,10017.058423475859,45780.92232934158,10017.058423475859,45780.92232934158
MSI_V11L12-038_D1_pixel_458,1,10002.164630299623,45200.126530882444,10002.164630299623,45200.126530882444
MSI_V11L12-038_D1_pixel_459,1,9987.270837123386,44619.3307324233,9987.270837123386,44619.3307324233
MSI_V11L12-038_D1_pixel_460,1,9972.377043947145,44038.53493396417,9972.377043947145,44038.53493396417
MSI_V11L12-038_D1_pixel_461,1,9957.483250770909,43457.739135505035,9957.483250770909,43457.739135505035
MSI_V11L12-038_D1_pixel_462,1,9942.589457594671,42876.9433370459,9942.589457594671,42876.9433370459
MSI_V11L12-038_D1_pixel_463,1,9927.69566441843,42296.14753858677,9927.69566441843,42296.14753858677
MSI_V11L12-038_D1_pixel_464,1,9912.801871242194,41715.35174012763,9912.801871242194,41715.35174012763
MSI_V11L12-038_D1_pixel_465,1,9897.908078065951,41134.55594166849,9897.908078065951,41134.55594166849
MSI_V11L12-038_D1_pixel_466,1,9883.014284889716,40553.76014320935,9883.014284889716,40553.76014320935
MSI_V11L12-038_D1_pixel_467,1,9868.12049171348,39972.96434475022,9868.12049171348,39972.96434475022
MSI_V11L12-038_D1_pixel_468,1,9853.226698537239,39392.16854629109,9853.226698537239,39392.16854629109
MSI_V11L12-038_D1_pixel_469,1,9838.332905361001,38811.372747831956,9838.332905361001,38811.372747831956
MSI_V11L12-038_D1_pixel_470,1,9823.439112184766,38230.57694937282,9823.439112184766,38230.57694937282
MSI_V11L12-038_D1_pixel_471,1,9808.545319008523,37649.78115091369,9808.545319008523,37649.78115091369
MSI_V11L12-038_D1_pixel_472,1,9793.651525832289,37068.98535245455,9793.651525832289,37068.98535245455
MSI_V11L12-038_D1_pixel_473,1,9778.757732656051,36488.18955399541,9778.757732656051,36488.18955399541
MSI_V11L12-038_D1_pixel_474,1,9763.86393947981,35907.39375553628,9763.86393947981,35907.39375553628
MSI_V11L12-038_D1_pixel_475,1,9748.970146303574,35326.59795707714,9748.970146303574,35326.59795707714
MSI_V11L12-038_D1_pixel_476,1,9734.076353127331,34745.802158618004,9734.076353127331,34745.802158618004
MSI_V11L12-038_D1_pixel_477,1,9719.182559951096,34165.00636015887,9719.182559951096,34165.00636015887
MSI_V11L12-038_D1_pixel_478,1,9704.28876677486,33584.210561699736,9704.28876677486,33584.210561699736
MSI_V11L12-038_D1_pixel_479,1,9689.394973598619,33003.4147632406,9689.394973598619,33003.4147632406
MSI_V11L12-038_D1_pixel_480,1,9674.501180422381,32422.618964781468,9674.501180422381,32422.618964781468
MSI_V11L12-038_D1_pixel_481,1,9659.607387246146,31841.823166322338,9659.607387246146,31841.823166322338
MSI_V11L12-038_D1_pixel_482,1,9644.713594069905,31261.0273678632,9644.713594069905,31261.0273678632
MSI_V11L12-038_D1_pixel_483,1,9629.819800893669,30680.231569404063,9629.819800893669,30680.231569404063
MSI_V11L12-038_D1_pixel_484,1,9614.926007717431,30099.43577094493,9614.926007717431,30099.43577094493
MSI_V11L12-038_D1_pixel_485,1,9600.03221454119,29518.639972485795,9600.03221454119,29518.639972485795
MSI_V11L12-038_D1_pixel_527,1,10653.384865713133,48675.922599381134,10653.384865713133,48675.922599381134
MSI_V11L12-038_D1_pixel_528,1,10638.491072536897,48095.126800922,10638.491072536897,48095.126800922
MSI_V11L12-038_D1_pixel_529,1,10623.59727936066,47514.331002462866,10623.59727936066,47514.331002462866
MSI_V11L12-038_D1_pixel_530,1,10608.703486184417,46933.53520400373,10608.703486184417,46933.53520400373
MSI_V11L12-038_D1_pixel_531,1,10593.809693008183,46352.7394055446,10593.809693008183,46352.7394055446
MSI_V11L12-038_D1_pixel_532,1,10578.915899831945,45771.943607085464,10578.915899831945,45771.943607085464
MSI_V11L12-038_D1_pixel_533,1,10564.022106655706,45191.14780862633,10564.022106655706,45191.14780862633
MSI_V11L12-038_D1_pixel_534,1,10549.128313479468,44610.3520101672,10549.128313479468,44610.3520101672
MSI_V11L12-038_D1_pixel_535,1,10534.234520303233,44029.55621170806,10534.234520303233,44029.55621170806
MSI_V11L12-038_D1_pixel_536,1,10519.34072712699,43448.76041324893,10519.34072712699,43448.76041324893
MSI_V11L12-038_D1_pixel_537,1,10504.446933950754,42867.96461478979,10504.446933950754,42867.96461478979
MSI_V11L12-038_D1_pixel_538,1,10489.553140774513,42287.16881633065,10489.553140774513,42287.16881633065
MSI_V11L12-038_D1_pixel_539,1,10474.659347598277,41706.37301787152,10474.659347598277,41706.37301787152
MSI_V11L12-038_D1_pixel_540,1,10459.76555442204,41125.57721941238,10459.76555442204,41125.57721941238
MSI_V11L12-038_D1_pixel_541,1,10444.871761245799,40544.781420953244,10444.871761245799,40544.781420953244
MSI_V11L12-038_D1_pixel_542,1,10429.977968069563,39963.98562249412,10429.977968069563,39963.98562249412
MSI_V11L12-038_D1_pixel_543,1,10415.084174893325,39383.189824034984,10415.084174893325,39383.189824034984
MSI_V11L12-038_D1_pixel_544,1,10400.190381717084,38802.39402557584,10400.190381717084,38802.39402557584
MSI_V11L12-038_D1_pixel_545,1,10385.296588540848,38221.59822711671,10385.296588540848,38221.59822711671
MSI_V11L12-038_D1_pixel_546,1,10370.402795364613,37640.802428657575,10370.402795364613,37640.802428657575
MSI_V11L12-038_D1_pixel_547,1,10355.50900218837,37060.00663019843,10355.50900218837,37060.00663019843
MSI_V11L12-038_D1_pixel_548,1,10340.615209012134,36479.21083173931,10340.615209012134,36479.21083173931
MSI_V11L12-038_D1_pixel_549,1,10325.721415835895,35898.41503328017,10325.721415835895,35898.41503328017
MSI_V11L12-038_D1_pixel_550,1,10310.827622659657,35317.61923482103,10310.827622659657,35317.61923482103
MSI_V11L12-038_D1_pixel_551,1,10295.93382948342,34736.8234363619,10295.93382948342,34736.8234363619
MSI_V11L12-038_D1_pixel_552,1,10281.040036307179,34156.027637902764,10281.040036307179,34156.027637902764
MSI_V11L12-038_D1_pixel_553,1,10266.146243130943,33575.23183944363,10266.146243130943,33575.23183944363
MSI_V11L12-038_D1_pixel_554,1,10251.252449954707,32994.43604098449,10251.252449954707,32994.43604098449
MSI_V11L12-038_D1_pixel_555,1,10236.358656778464,32413.640242525355,10236.358656778464,32413.640242525355
MSI_V11L12-038_D1_pixel_556,1,10221.464863602228,31832.84444406622,10221.464863602228,31832.84444406622
MSI_V11L12-038_D1_pixel_557,1,10206.571070425991,31252.048645607087,10206.571070425991,31252.048645607087
MSI_V11L12-038_D1_pixel_558,1,10191.67727724975,30671.252847147953,10191.67727724975,30671.252847147953
MSI_V11L12-038_D1_pixel_559,1,10176.783484073514,30090.45704868882,10176.783484073514,30090.45704868882
MSI_V11L12-038_D1_pixel_560,1,10161.889690897273,29509.661250229685,10161.889690897273,29509.661250229685
MSI_V11L12-038_D1_pixel_561,1,10146.995897721037,28928.865451770544,10146.995897721037,28928.865451770544
MSI_V11L12-038_D1_pixel_562,1,10132.1021045448,28348.06965331141,10132.1021045448,28348.06965331141
MSI_V11L12-038_D1_pixel_601,1,11230.136135245457,49247.73967558416,11230.136135245457,49247.73967558416
MSI_V11L12-038_D1_pixel_602,1,11215.242342069221,48666.94387712503,11215.242342069221,48666.94387712503
MSI_V11L12-038_D1_pixel_603,1,11200.348548892978,48086.148078665894,11200.348548892978,48086.148078665894
MSI_V11L12-038_D1_pixel_604,1,11185.454755716743,47505.35228020676,11185.454755716743,47505.35228020676
MSI_V11L12-038_D1_pixel_605,1,11170.560962540507,46924.556481747626,11170.560962540507,46924.556481747626
MSI_V11L12-038_D1_pixel_606,1,11155.667169364264,46343.760683288485,11155.667169364264,46343.760683288485
MSI_V11L12-038_D1_pixel_607,1,11140.773376188028,45762.96488482936,11140.773376188028,45762.96488482936
MSI_V11L12-038_D1_pixel_608,1,11125.879583011792,45182.16908637021,11125.879583011792,45182.16908637021
MSI_V11L12-038_D1_pixel_609,1,11110.985789835551,44601.37328791108,11110.985789835551,44601.37328791108
MSI_V11L12-038_D1_pixel_610,1,11096.091996659314,44020.57748945195,11096.091996659314,44020.57748945195
MSI_V11L12-038_D1_pixel_611,1,11081.19820348307,43439.781690992815,11081.19820348307,43439.781690992815
MSI_V11L12-038_D1_pixel_612,1,11066.304410306837,42858.98589253368,11066.304410306837,42858.98589253368
MSI_V11L12-038_D1_pixel_613,1,11051.410617130601,42278.19009407455,11051.410617130601,42278.19009407455
MSI_V11L12-038_D1_pixel_614,1,11036.516823954358,41697.39429561541,11036.516823954358,41697.39429561541
MSI_V11L12-038_D1_pixel_615,1,11021.623030778122,41116.59849715627,11021.623030778122,41116.59849715627
MSI_V11L12-038_D1_pixel_616,1,11006.729237601887,40535.80269869714,11006.729237601887,40535.80269869714
MSI_V11L12-038_D1_pixel_617,1,10991.835444425646,39955.006900238,10991.835444425646,39955.006900238
MSI_V11L12-038_D1_pixel_618,1,10976.941651249408,39374.21110177886,10976.941651249408,39374.21110177886
MSI_V11L12-038_D1_pixel_619,1,10962.047858073172,38793.41530331973,10962.047858073172,38793.41530331973
MSI_V11L12-038_D1_pixel_620,1,10947.154064896931,38212.619504860595,10947.154064896931,38212.619504860595
MSI_V11L12-038_D1_pixel_621,1,10932.260271720696,37631.82370640146,10932.260271720696,37631.82370640146
MSI_V11L12-038_D1_pixel_622,1,10917.366478544458,37051.02790794233,10917.366478544458,37051.02790794233
MSI_V11L12-038_D1_pixel_623,1,10902.472685368217,36470.232109483186,10902.472685368217,36470.232109483186
MSI_V11L12-038_D1_pixel_624,1,10887.578892191981,35889.43631102405,10887.578892191981,35889.43631102405
MSI_V11L12-038_D1_pixel_625,1,10872.685099015738,35308.64051256492,10872.685099015738,35308.64051256492
MSI_V11L12-038_D1_pixel_626,1,10857.791305839502,34727.844714105784,10857.791305839502,34727.844714105784
MSI_V11L12-038_D1_pixel_627,1,10842.897512663267,34147.04891564665,10842.897512663267,34147.04891564665
MSI_V11L12-038_D1_pixel_628,1,10828.003719487026,33566.253117187516,10828.003719487026,33566.253117187516
MSI_V11L12-038_D1_pixel_629,1,10813.109926310788,32985.45731872838,10813.109926310788,32985.45731872838
MSI_V11L12-038_D1_pixel_630,1,10798.216133134552,32404.661520269245,10798.216133134552,32404.661520269245
MSI_V11L12-038_D1_pixel_631,1,10783.322339958311,31823.86572181011,10783.322339958311,31823.86572181011
MSI_V11L12-038_D1_pixel_632,1,10768.428546782076,31243.069923350977,10768.428546782076,31243.069923350977
MSI_V11L12-038_D1_pixel_633,1,10753.53475360584,30662.27412489184,10753.53475360584,30662.27412489184
MSI_V11L12-038_D1_pixel_634,1,10738.640960429597,30081.4783264327,10738.640960429597,30081.4783264327
MSI_V11L12-038_D1_pixel_635,1,10723.74716725336,29500.68252797357,10723.74716725336,29500.68252797357
MSI_V11L12-038_D1_pixel_636,1,10708.853374077118,28919.886729514437,10708.853374077118,28919.886729514437
MSI_V11L12-038_D1_pixel_637,1,10693.959580900882,28339.090931055303,10693.959580900882,28339.090931055303
MSI_V11L12-038_D1_pixel_638,1,10679.065787724649,27758.295132596166,10679.065787724649,27758.295132596166
MSI_V11L12-038_D1_pixel_676,1,11791.99361160154,49238.76095332805,11791.99361160154,49238.76095332805
MSI_V11L12-038_D1_pixel_677,1,11777.099818425302,48657.965154868914,11777.099818425302,48657.965154868914
MSI_V11L12-038_D1_pixel_678,1,11762.206025249066,48077.16935640978,11762.206025249066,48077.16935640978
MSI_V11L12-038_D1_pixel_679,1,11747.312232072825,47496.37355795065,11747.312232072825,47496.37355795065
MSI_V11L12-038_D1_pixel_680,1,11732.41843889659,46915.57775949151,11732.41843889659,46915.57775949151
MSI_V11L12-038_D1_pixel_681,1,11717.524645720352,46334.78196103238,11717.524645720352,46334.78196103238
MSI_V11L12-038_D1_pixel_682,1,11702.63085254411,45753.98616257324,11702.63085254411,45753.98616257324
MSI_V11L12-038_D1_pixel_683,1,11687.737059367875,45173.1903641141,11687.737059367875,45173.1903641141
MSI_V11L12-038_D1_pixel_684,1,11672.84326619164,44592.39456565497,11672.84326619164,44592.39456565497
MSI_V11L12-038_D1_pixel_685,1,11657.949473015397,44011.59876719583,11657.949473015397,44011.59876719583
